38234760	1	113	12422	clust13853	2810
170018986	10	191	12629	clust1064	247
170018987	27	86	12037	clust429	157
170018988	104	423	11786	clust84	123
170018989	83	121	10437	clust110	128
170018990	90	599	7957	clust98	131
170018991	92	570	6245	clust97	138
170018992	95	244	5436	clust94	149
170018993	280	888	2411	clust19	167
170018994	269	502	488	clust20	241
170018995	25	160	13	clust463	463
170018996	301	363	0	clust14	0
170018997	595	224	1768	clust5	5
170018998	298	199	2354	clust16	10
170018999	1334	305	3287	clust2	7
170019000	228	94	3573	clust28	12
170019001	83	345	5009	clust109	32
170019002	102	302	7206	clust88	41
170019003	136	475	8635	clust64	44
170019004	80	201	9240	clust112	53
170019005	62	107	9613	clust157	64
170019006	65	103	10118	clust148	72
378774016	39	274	14148	clust281	1264
378774017	3	163	12247	clust2867	1374
378774018	4	171	11717	clust2532	1187
378774019	10	967	8772	clust1077	995
378774020	5	89	8336	clust2091	981
378774021	46	370	8197	clust221	759
378774022	8	682	4855	clust1307	894
378774023	4	719	2562	clust2110	757
378774024	108	434	996	clust78	80
378774025	105	327	3	clust83	83
378774026	124	335	0	clust70	0
378774027	123	186	1570	clust71	71
378774028	1334	326	3921	clust2	36
378774029	103	1106	7222	clust86	53
378774030	4	618	9136	clust2475	658
378774031	4	196	9867	clust2362	999
378774032	57	267	9931	clust174	861
378774033	16	238	11664	clust702	838
378774034	36	154	12207	clust301	771
378774035	138	404	13469	clust63	692
378774036	29	128	14087	clust404	664
376253151	13	199	11459	clust854	1719
376253152	41	362	10374	clust256	1816
376253153	26	261	9403	clust451	2011
376253154	5	336	8393	clust1998	2233
376253155	21	264	7602	clust537	2273
376253156	3	84	7300	clust2863	2620
376253157	1	95	7166	clust10177	2559
376253158	280	933	3907	clust19	20
376253159	269	557	645	clust20	21
376253160	259	208	15	clust23	23
376253161	301	377	0	clust14	0
376253162	595	234	1842	clust5	5
376253163	298	221	2509	clust16	10
376253164	1334	311	3448	clust2	7
376253165	228	115	3802	clust28	12
376253166	10	89	3810	clust1145	239
376253167	88	673	4196	clust100	216
376253168	88	504	6214	clust100	199
376253169	6	486	7741	clust1599	374
376253170	6	449	9198	clust1692	520
376253171	5	484	10548	clust2105	679
124485659	121	308	14770	clust73	3205
124485660	3	283	14499	clust2748	3553
124485661	4	387	12353	clust2402	3653
124485662	2	238	11632	clust3625	3832
124485663	1	608	9406	clust8859	3867
124485664	13	446	8061	clust870	2868
124485665	23	983	5039	clust489	3368
124485666	109	586	4658	clust77	4328
124485667	21	266	2829	clust537	6453
124485668	1	438	600	clust12370	12370
124485669	351	307	0	clust9	0
124485670	197	649	925	clust36	36
124485671	204	237	2871	clust33	34
124485672	489	834	3613	clust6	25
124485673	306	224	6895	clust13	22
124485674	1334	344	7913	clust2	18
124485675	752	96	8207	clust3	15
124485676	48	134	10422	clust210	43
124485677	1	145	11208	clust16897	2150
124485678	14	649	11593	clust791	1999
124485679	11	81	13539	clust976	1896
432332073	5	362	10920	clust2020	4770
432332074	1	135	9847	clust6667	5075
432332075	1	154	9470	clust10128	4877
432332076	8	84	9001	clust1376	4126
432332077	1	89	8743	clust13328	4585
432332078	40	136	7966	clust271	2836
432332079	1	166	7364	clust13895	3478
432332080	752	96	2065	clust3	6
432332081	1334	343	1764	clust2	7
432332082	306	228	683	clust13	13
432332083	351	283	0	clust9	0
432332084	197	628	848	clust36	36
432332085	204	221	2731	clust33	34
432332086	489	728	3404	clust6	25
432332087	1	117	6218	clust15412	3871
432332088	1	194	6751	clust7871	4671
432332089	1	54	6920	clust6999	5059
432332090	1	167	7893	clust9804	5737
432332091	1	53	8513	clust9696	6232
432332092	1	159	8985	clust9106	6551
432332093	1	194	9613	clust6598	6556
332662460	4	370	11529	clust2517	2839
332662461	38	604	9484	clust288	2875
332662462	104	418	8032	clust84	3198
332662463	1	173	7046	clust9065	3643
332662464	40	339	5989	clust270	2740
332662465	260	255	5196	clust22	3234
332662466	1	294	4052	clust15899	4037
332662467	145	333	3437	clust60	83
332662468	293	266	1488	clust18	94
332662469	57	475	21	clust171	171
332662470	252	358	0	clust24	0
332662471	595	222	1741	clust5	5
332662472	489	755	4013	clust6	5
332662473	264	172	4541	clust21	10
332662474	1334	334	5597	clust2	8
332662475	752	87	5937	clust3	7
332662476	64	483	13758	clust151	31
332662477	56	248	14553	clust176	52
332662478	26	299	20881	clust439	100
332662479	1	156	21363	clust9355	1128
332662480	1	74	21679	clust11705	2186
428207998	2	291	13867	clust5627	836
428207999	122	376	12966	clust72	304
428208000	28	89	11347	clust415	333
428208001	21	80	11070	clust548	322
428208002	752	95	6315	clust3	284
428208003	1334	334	6006	clust2	340
428208004	306	197	4959	clust13	425
428208005	191	287	4379	clust38	562
428208006	280	893	3505	clust19	825
428208007	6	275	831	clust1631	1631
428208008	8	291	0	clust1325	0
428208009	65	826	878	clust149	149
428208010	145	287	4368	clust60	104
428208011	36	145	4406	clust301	170
428208012	244	571	4997	clust26	134
428208013	1	2004	6721	clust15936	3294
428208014	2	541	14752	clust5335	3634
428208015	244	438	14791	clust26	3119
428208016	242	234	16094	clust27	2732
428208017	1	155	16814	clust9101	3440
428208018	2	371	17316	clust5024	3598
333922935	1	231	8365	clust11294	4518
333922936	2	559	6657	clust3952	3765
333922937	3	103	6205	clust3129	3741
333922938	6	89	5898	clust1627	3829
333922939	1	187	5209	clust16640	4196
333922940	1	424	3889	clust6983	1707
333922941	18	239	3186	clust631	388
333922942	18	168	2650	clust617	308
333922943	71	319	1527	clust136	153
333922944	57	460	16	clust171	171
333922945	252	363	0	clust24	0
333922946	595	259	1858	clust5	5
333922947	489	781	4205	clust6	5
333922948	1334	339	5289	clust2	4
333922949	752	88	5558	clust3	4
333922950	306	191	6126	clust13	5
333922951	57	303	7041	clust172	33
333922952	56	241	11941	clust176	53
333922953	64	496	12663	clust151	66
333922954	77	366	15394	clust120	72
333922955	78	420	18361	clust118	76
20092457	4	378	11201	clust2528	7525
20092458	42	190	10833	clust252	8080
20092459	1	75	9876	clust18261	9059
20092460	2	248	9801	clust3625	7744
20092461	1	378	8476	clust17100	8431
20092462	1	306	7126	clust11779	6697
20092463	1	73	5777	clust9866	5427
20092464	1	600	5307	clust11832	3947
20092465	489	717	2862	clust6	5
20092466	595	207	625	clust5	5
20092467	252	333	0	clust24	0
20092468	57	454	1004	clust171	171
20092469	752	87	4908	clust3	87
20092470	1334	321	5173	clust2	58
20092471	264	195	6240	clust21	49
20092472	293	246	6840	clust18	43
20092473	6	239	8244	clust1774	331
20092474	50	164	9593	clust200	312
20092475	3	118	9846	clust2845	629
20092476	603	274	11597	clust4	559
20092477	3	264	12552	clust2778	781
386073021	2	532	13662	clust4338	2369
386073022	3	514	12089	clust2875	2151
386073023	51	344	10495	clust192	2060
386073024	158	691	9219	clust53	2327
386073025	158	692	6225	clust53	2706
386073026	2	62	3909	clust4108	3237
386073027	2	119	3210	clust4250	3019
386073028	2	68	2314	clust4617	2609
386073029	17	254	1590	clust656	1606
386073030	4	90	572	clust2556	2556
386073031	351	306	0	clust9	0
386073032	197	571	923	clust36	36
386073033	204	234	2635	clust33	34
386073034	4	367	3339	clust2609	892
386073035	4	377	4443	clust2240	1229
386073036	36	405	8074	clust305	1044
386073037	173	601	11277	clust46	878
386073038	3	240	13405	clust3334	1229
386073039	3	644	13473	clust2666	1408
386073040	3	374	15415	clust3033	1589
386073041	2	765	16692	clust4585	1888
224584710	62	118	7969	clust157	567
224584711	80	201	7595	clust112	613
224584712	136	479	7003	clust64	675
224584713	102	314	5554	clust88	763
224584714	83	348	3349	clust109	875
224584715	2	48	3208	clust5093	1028
224584716	228	95	2599	clust28	12
224584717	1334	306	2306	clust2	7
224584718	298	216	1389	clust16	10
224584719	595	248	757	clust5	5
224584720	301	352	0	clust14	0
224584721	259	182	1072	clust23	23
224584722	269	519	1617	clust20	21
224584723	280	854	3188	clust19	20
224584724	4	44	5950	clust2348	602
224584725	41	360	7249	clust263	534
224584726	92	570	8146	clust97	461
224584727	90	599	9858	clust98	409
224584728	83	120	12443	clust110	372
224584729	39	265	12533	clust279	361
224584730	17	133	13839	clust677	393
407470638	104	423	13213	clust84	400
407470637	83	120	11864	clust110	435
407470636	90	599	9384	clust98	476
407470635	92	570	7672	clust97	530
407470634	95	244	6864	clust94	602
407470633	22	50	6447	clust514	704
407470632	3	370	5258	clust2947	752
407470631	280	885	2205	clust19	20
407470630	269	520	545	clust20	21
407470629	259	178	12	clust23	23
407470628	301	351	0	clust14	0
407470627	595	248	1812	clust5	5
407470626	298	216	2444	clust16	10
407470625	1334	306	3361	clust2	7
407470624	228	97	3654	clust28	12
407470623	83	345	3922	clust109	32
407470622	102	302	6119	clust88	41
407470621	136	475	7548	clust64	44
407470620	80	201	8153	clust112	53
407470619	62	107	8526	clust157	64
407470618	65	103	9031	clust148	72
387616134	147	330	15146	clust56	40
387616135	248	371	12924	clust25	39
387616136	158	648	10981	clust52	41
387616137	75630	74	10908	clust1	39
387616138	300	106	10041	clust15	45
387616139	324	758	7734	clust11	52
387616140	1334	327	5798	clust2	62
387616141	103	1077	2568	clust86	82
387616142	108	435	931	clust78	80
387616143	105	307	11	clust83	83
387616144	124	333	0	clust70	0
387616145	123	184	1566	clust71	71
387616146	182	72	3508	clust41	56
387616147	175	234	4011	clust43	51
387616148	437	573	4757	clust7	40
387616149	437	588	6479	clust7	33
387616150	188	321	8368	clust39	34
387616151	214	164	10371	clust30	34
387616152	99	1350	14558	clust92	41
387616153	94	203	15328	clust96	47
387616154	47	447	16682	clust215	64
384139702	16	312	12567	clust698	2130
384139703	16	371	11329	clust727	2289
384139704	16	424	10016	clust700	2484
384139705	29	414	9433	clust403	2739
384139706	4	110	7371	clust2153	3129
384139707	1334	326	6003	clust2	3324
384139708	103	1095	2719	clust86	4155
384139709	1	84	2349	clust16374	5511
384139710	108	448	965	clust78	80
384139711	105	316	18	clust83	83
384139712	124	334	0	clust70	0
384139713	123	184	1569	clust71	71
384139714	122	339	1647	clust72	71
384139715	17	167	2677	clust638	260
384139716	399	452	3227	clust8	197
384139717	3	69	4918	clust3242	806
384139718	333	308	5959	clust10	673
384139719	22	245	7183	clust510	650
384139720	18	214	7176	clust610	645
384139721	12	225	8928	clust963	680
384139722	1	54	9620	clust6883	1300
68535708	88	366	13195	clust101	2193
68535709	72	213	12511	clust131	2426
68535710	33	706	10365	clust345	2712
68535711	5	92	10087	clust2062	3051
68535712	2	227	10043	clust4910	3216
68535713	2	220	9198	clust4910	2877
68535714	1	184	8382	clust9453	2369
68535718	1334	313	2330	clust2	7
68535719	298	224	1378	clust16	10
68535720	595	235	707	clust5	5
68535721	301	376	0	clust14	0
68535722	259	211	1159	clust23	23
68535723	269	561	1839	clust20	21
68535724	280	950	3600	clust19	20
68535725	1	143	6708	clust9152	2303
68535726	8	160	7700	clust1260	2094
68535727	35	223	8560	clust324	1799
68535728	1	92	8549	clust11129	3132
68535729	603	242	9787	clust4	2741
68535730	76	298	10703	clust126	2450
68535731	78	228	11406	clust117	2217
238901885	65	103	8542	clust148	72
238901886	62	107	8037	clust157	64
238901887	80	201	7664	clust112	53
238901888	136	475	7059	clust64	44
238901889	102	302	5630	clust88	41
238901890	83	345	3433	clust109	32
238901891	228	94	2482	clust28	12
238901892	1334	305	2196	clust2	7
238901893	298	199	1263	clust16	10
238901894	595	224	677	clust5	5
238901895	301	363	0	clust14	0
238901896	25	160	1104	clust463	463
238901897	269	502	1579	clust20	241
238901898	280	888	3502	clust19	167
238901899	95	244	6527	clust94	149
238901900	92	570	7336	clust97	138
238901901	90	599	9048	clust98	131
238901902	83	121	11528	clust110	128
238901903	104	423	12877	clust84	123
238901904	27	86	13128	clust429	157
238901905	10	191	13720	clust1064	247
294504213	41	352	11249	clust260	523
294504214	5	355	10042	clust2095	553
294504215	12	225	7924	clust963	360
294504216	18	214	6172	clust610	274
294504217	22	245	6179	clust510	218
294504218	333	308	4955	clust10	159
294504219	399	452	2223	clust8	197
294504220	17	167	1673	clust638	260
294504221	122	339	643	clust72	71
294504222	123	184	565	clust71	71
294504223	124	334	0	clust70	0
294504224	105	316	1022	clust83	83
294504225	108	448	1969	clust78	80
294504226	103	1095	3723	clust86	82
294504227	1334	326	7007	clust2	62
294504228	29	414	10376	clust403	130
294504229	16	424	10971	clust700	225
294504230	16	371	12284	clust727	297
294504231	16	311	13522	clust698	347
294504232	12	351	14487	clust957	414
294504233	296	274	15689	clust17	375
385813355	55	223	13882	clust181	1058
385813356	2	742	11657	clust4798	1156
385813357	6	494	10215	clust1662	701
385813358	32	357	9191	clust359	563
385813359	51	198	8585	clust190	597
385813360	3	513	7042	clust2971	679
385813361	32	422	5770	clust351	106
385813362	489	844	2734	clust6	25
385813363	204	247	1976	clust33	34
385813364	197	657	3	clust36	36
385813365	351	283	0	clust9	0
385813366	306	218	1510	clust13	13
385813367	1334	343	2538	clust2	7
385813368	752	96	2838	clust3	6
385813369	7	139	3043	clust1459	369
385813370	1	54	3507	clust10061	2307
385813371	1	43	3727	clust10575	3685
385813372	1	89	4039	clust17868	5711
385813373	1	205	4441	clust9169	6143
385813374	1	83	5122	clust14944	7121
385813375	1	62	5319	clust7444	7153
479200808	1	209	8520	clust13165	7245
479200809	1	191	7871	clust18420	6587
479200810	6	341	7303	clust1601	5108
479200811	1	64	6285	clust7787	5609
479200812	1	146	5328	clust9444	5246
479200813	1	62	4836	clust10528	4406
479200814	1	69	4237	clust11351	2876
479200815	104	377	3123	clust85	51
479200816	204	241	1850	clust33	34
479200817	197	613	15	clust36	36
479200818	351	290	0	clust9	0
479200819	1334	340	2562	clust2	2
479200820	752	96	2862	clust3	2
479200821	1	68	7678	clust11446	3817
479200822	1	27	7903	clust13350	6200
479200823	1	47	8052	clust16571	8274
479200824	1	157	9602	clust16047	9569
479200825	1	387	12947	clust15136	10365
479200826	1	187	15107	clust7020	9946
479200827	1	126	15667	clust16523	10677
479200828	1	166	16080	clust7841	10393
290476713	1	49	8962	clust15350	3660
290476714	42	202	8104	clust252	2361
290476715	217	205	6786	clust29	2625
290476716	1	54	6552	clust9479	2996
290476717	31	151	6047	clust371	1916
290476718	34	129	5658	clust337	2225
290476719	1	103	4985	clust10727	2697
290476720	280	913	2173	clust19	20
290476721	269	533	572	clust20	21
290476722	259	183	28	clust23	23
290476723	301	345	0	clust14	0
290476724	595	250	1802	clust5	5
290476725	298	224	2463	clust16	10
290476726	1334	306	3383	clust2	7
290476727	228	97	3678	clust28	12
290476728	15	43	3737	clust771	164
290476729	1	25	3925	clust16846	2944
290476731	2	339	5425	clust3666	3047
290476732	5	383	6576	clust1977	2913
290476733	2	379	7712	clust4454	3085
290476734	134	157	7780	clust66	2783
28211133	1	102	12235	clust7480	2646
28211134	20	358	11925	clust564	2109
28211135	138	378	10815	clust63	2303
28211136	5	273	8491	clust2073	2623
28211137	1	114	7988	clust15566	2714
28211138	16	527	7391	clust688	144
28211139	1334	332	4939	clust2	8
28211140	264	163	3931	clust21	10
28211141	489	866	3431	clust6	5
28211142	595	256	774	clust5	5
28211143	351	319	0	clust9	0
28211144	30	579	965	clust392	392
28211145	293	230	2717	clust18	205
28211146	16	528	4527	clust688	366
28211147	2	389	7651	clust3672	1192
28211148	2	101	9101	clust4721	1898
28211149	1	156	10469	clust18661	4692
28211150	1	362	11074	clust16716	6409
28211151	1	185	12884	clust10410	6909
28211152	1	197	13478	clust7825	7011
28211153	1	435	13489	clust7855	7095
156937918	1	526	8348	clust8801	2869
156937919	198	251	6765	clust35	2210
156937920	57	249	5884	clust172	2482
156937921	1334	305	4970	clust2	2812
156937922	752	85	4731	clust3	3280
156937923	264	168	4232	clust21	3935
156937924	7	261	4302	clust1558	4914
156937925	72	543	3530	clust132	6033
156937926	1	338	1898	clust17818	8984
156937927	64	293	885	clust150	150
156937928	252	347	0	clust24	0
156937929	1	148	1049	clust17009	17009
156937930	96	190	2202	clust93	8551
156937931	1	551	2195	clust15641	10914
156937932	1	355	4923	clust14328	11767
156937933	1	189	5503	clust15183	12450
156937934	1	160	5985	clust10048	12050
156937935	1	102	6290	clust16326	12661
156937936	19	437	7603	clust585	11151
156937937	1	208	8236	clust15965	11686
156937938	136	442	8242	clust64	10524
296242531	30	319	10589	clust382	1415
296242532	1	134	10080	clust5906	1529
296242533	58	491	8586	clust168	982
296242534	399	420	7308	clust8	1099
296242535	3	482	7318	clust3355	1281
296242536	191	295	5669	clust38	866
296242537	7	282	4721	clust1558	1073
296242538	72	604	3880	clust132	911
296242539	4	386	2059	clust2453	1301
296242540	64	298	902	clust150	150
296242541	252	364	0	clust24	0
296242542	41	107	1099	clust258	258
296242543	96	208	1561	clust93	175
296242544	96	208	2954	clust93	148
296242545	264	177	2923	clust21	116
296242546	752	95	3469	clust3	93
296242547	1334	330	3761	clust2	78
296242548	57	321	4750	clust172	91
296242549	1	58	11818	clust9465	1263
296242550	9	445	13185	clust1204	1256
296242551	65	937	16004	clust149	1146
53804751	10	396	6899	clust1061	3328
53804750	2	266	6102	clust5041	3580
53804749	1	153	5650	clust15475	3398
53804748	260	239	4934	clust22	1672
53804747	14	430	3626	clust806	1948
53804746	1	108	3575	clust10831	2176
77128445	228	97	2628	clust28	12
53804737	1334	296	2363	clust2	7
53804736	298	239	1476	clust16	10
53804735	595	249	760	clust5	5
53804734	301	414	0	clust14	0
53804733	259	170	1318	clust23	23
53804732	12	520	1808	clust913	468
53804731	280	881	3354	clust19	318
53804722	1	152	7295	clust6627	1895
53804721	1	129	8178	clust15257	4567
53804720	1	808	8269	clust5918	4792
53804719	38	539	10706	clust287	4149
53804718	1	372	12322	clust10584	4953
53804717	1	119	13798	clust12262	5765
53804716	1	229	14582	clust9300	6119
238619355	1	223	15191	clust7364	7542
238619356	1	239	14361	clust5784	7562
238619357	1	115	12599	clust14824	7784
238619358	1	1175	9051	clust17080	6779
238619359	1	526	7365	clust7954	5062
238619360	1	351	6258	clust13760	4484
238619361	7	172	6245	clust1526	2165
238619362	1	55	5701	clust6783	2378
238619363	96	203	507	clust93	175
238619364	41	143	3	clust258	258
238619365	252	321	0	clust24	0
238619366	64	240	1703	clust150	150
238619367	72	501	3192	clust132	141
238619368	59	239	3908	clust167	149
238619369	16	345	4926	clust720	292
238619370	191	298	5822	clust38	241
238619371	1	38	6983	clust17072	3046
238619372	3	331	7307	clust2839	3016
238619373	7	132	9101	clust1555	2834
238619374	31	78	9477	clust364	2559
238619375	50	413	11319	clust195	2323
550918906	1	216	13295	clust7862	3099
550918907	158	573	12077	clust53	2570
550918908	1	171	10126	clust13181	2885
550918909	23	173	9583	clust485	1414
550918910	1	233	8931	clust9378	1569
550918911	752	96	5449	clust3	7
550918912	1334	332	5159	clust2	8
550918913	264	164	4151	clust21	10
550918914	489	863	3474	clust6	5
550918915	595	266	804	clust5	5
550918916	351	325	0	clust9	0
550918917	30	592	977	clust392	392
550918918	293	230	2771	clust18	205
550918919	399	524	4593	clust8	139
550918920	1	58	6627	clust11884	3075
550918921	8	151	6743	clust1384	2737
550918922	44	106	7828	clust229	2319
550918923	7	159	8657	clust1542	2208
550918924	1	46	8925	clust14397	3731
550918925	1	211	9089	clust16795	5183
550918926	56	386	9884	clust178	4682
384362138	109	463	11806	clust77	354
384362139	52	378	10411	clust189	385
384362140	15	181	9243	clust772	410
384362141	4	259	7595	clust2391	358
384362142	106	142	7139	clust82	19
384362143	752	88	4853	clust3	7
384362144	1334	326	4584	clust2	8
384362145	264	189	3601	clust21	10
384362146	489	773	3035	clust6	5
384362147	595	233	703	clust5	5
384362148	252	304	0	clust24	0
384362149	63	625	916	clust154	154
384362150	293	245	2799	clust18	86
384362151	145	295	3614	clust60	77
384362152	5	638	4810	clust1912	536
384362153	603	248	6726	clust4	429
384362154	49	283	7576	clust203	391
384362155	244	334	8675	clust26	339
384362156	242	230	9689	clust27	300
384362157	72	319	10695	clust133	281
384362158	603	292	11687	clust4	254
476418498	1	94	14396	clust5884	1031
476418499	12	406	12890	clust898	492
476418500	3	284	11851	clust2890	441
476418501	56	253	11450	clust176	91
476418502	64	499	8734	clust151	77
476418503	56	259	7958	clust176	62
476418504	77	385	7915	clust120	34
476418505	752	96	2108	clust3	6
476418506	1334	343	1761	clust2	7
476418507	306	229	728	clust13	13
476418508	351	283	0	clust9	0
476418509	197	652	855	clust36	36
476418510	204	234	2816	clust33	34
476418511	489	812	3527	clust6	25
476418512	56	261	7177	clust176	62
476418513	64	493	7965	clust151	80
476418514	116	1102	10138	clust76	79
476418515	84	333	14119	clust108	83
476418516	32	131	15160	clust352	117
476418517	147	315	15687	clust57	110
476418518	142	335	16711	clust62	105
289433778	11	311	11302	clust999	579
289433779	8	194	10034	clust1290	532
289433780	55	225	9268	clust181	437
289433781	11	119	9249	clust1042	474
289433782	134	152	8883	clust66	379
289433783	12	613	6224	clust943	442
289433784	42	143	5703	clust250	317
289433785	13	270	5670	clust848	340
289433786	293	240	1694	clust18	86
289433787	63	562	10	clust154	154
289433788	252	289	0	clust24	0
289433789	595	262	1635	clust5	5
289433790	489	736	3915	clust6	5
289433791	264	162	4415	clust21	10
289433792	1334	332	5417	clust2	8
289433793	752	102	5700	clust3	7
289433794	1	41	7980	clust6301	1056
289433795	1	158	8495	clust15034	3053
289433796	1	57	8891	clust12024	4174
289433797	1	79	9132	clust18648	5782
289433798	1	80	9394	clust15312	6735
240103339	1	303	8986	clust7796	3297
240103340	1	256	8078	clust5870	2797
240103341	1	222	6977	clust14673	2413
240103342	36	141	6361	clust309	661
240103343	34	411	5913	clust340	720
240103344	7	439	4559	clust1408	796
240103345	6	232	2371	clust1657	644
240103346	293	266	1252	clust18	306
240103347	96	224	1140	clust93	450
240103348	14	134	0	clust808	808
240103349	252	334	0	clust24	0
240103350	64	267	1808	clust150	150
240103351	72	667	3793	clust132	141
240103352	59	238	4510	clust167	149
240103353	15	348	5557	clust746	298
240103354	293	257	6320	clust18	242
240103355	7	229	7010	clust1444	442
240103356	752	85	7003	clust3	380
240103357	3	1215	13129	clust3064	715
240103358	4	308	13216	clust2590	923
240103359	6	226	14211	clust1718	1003
328950488	6	248	12236	clust1757	4299
328950489	1	363	11145	clust14698	4581
328950490	1	330	11167	clust9266	3317
328950491	1	571	10190	clust10677	2467
328950492	4	205	8447	clust2242	1099
328950493	2	178	7807	clust4231	870
328950494	145	322	6140	clust60	30
328950495	280	924	3356	clust19	20
328950496	269	500	500	clust20	21
328950497	259	168	3	clust23	23
328950498	301	373	0	clust14	0
328950499	595	221	1788	clust5	5
328950500	298	206	2383	clust16	10
328950501	1334	323	3363	clust2	7
328950502	228	118	3679	clust28	12
328950503	1	38	7404	clust16982	3406
328950504	5	627	9308	clust2064	3182
328950505	1	246	10029	clust8647	3963
328950506	23	382	11554	clust488	3529
328950507	1	163	11535	clust15285	4835
328950508	54	196	12038	clust183	4370
387870250	1	38	8124	clust17917	6990
387870251	1	32	7891	clust16116	5776
387870252	1	84	7948	clust18430	4484
387870253	1334	325	6716	clust2	2492
387870254	103	1103	3408	clust86	2907
387870255	6	92	3056	clust1661	3471
387870256	5	98	2773	clust1976	3923
387870257	1	70	2808	clust13558	4573
387870258	108	449	965	clust78	80
387870259	105	314	24	clust83	83
387870260	124	334	0	clust70	0
387870261	123	184	1567	clust71	71
387870262	1	43	2216	clust15468	7769
387870263	3	225	3425	clust3211	6250
387870264	138	426	3740	clust63	4703
387870265	32	178	5810	clust353	3833
387870266	2	270	5910	clust4029	3865
387870267	603	308	7727	clust4	3314
387870268	30	256	8494	clust377	2947
387870269	8	127	8563	clust1302	2764
387870270	8	284	9007	clust1395	2627
384432217	32	289	14609	clust357	3228
384432218	17	1122	14612	clust660	3547
384432219	14	388	9977	clust780	3908
384432220	4	941	7159	clust2233	4355
384432221	1	50	6979	clust11787	4709
384432222	4	528	5275	clust2581	3293
384432223	7	119	4738	clust1535	3472
384432224	3	140	4303	clust2737	4117
384432225	2	185	3742	clust4493	4808
384432226	2	1084	435	clust5123	5123
384432227	36	360	0	clust306	0
384432228	54	457	2455	clust184	184
384432229	146	921	5207	clust58	121
384432230	14	336	6214	clust775	339
384432231	146	855	9944	clust58	268
384432232	38	1014	12992	clust292	273
384432233	2	156	13686	clust4404	961
384432234	12	74	14241	clust912	954
384432235	11	183	15151	clust1017	962
384432236	2	119	15552	clust5597	1477
384432237	1	49	15993	clust8872	2216
384055800	8	222	10408	clust1310	463
384055801	173	296	9669	clust45	369
384055802	127	107	8782	clust68	409
384055803	40	318	7135	clust270	458
384055804	8	80	7083	clust1387	490
384055805	46	359	5653	clust219	310
384055806	8	111	5309	clust1272	333
384055807	280	904	2298	clust19	20
384055808	269	551	581	clust20	21
384055809	259	186	21	clust23	23
384055810	301	352	0	clust14	0
384055811	595	259	1843	clust5	5
384055812	298	229	2532	clust16	10
384055813	1334	319	3504	clust2	7
384055814	228	113	3826	clust28	12
384055815	20	276	3939	clust582	126
384055816	173	324	5346	clust45	113
384055817	8	126	6363	clust1289	281
384055818	8	160	7807	clust1309	409
384055819	173	296	7845	clust45	369
384055820	127	107	8732	clust68	338
48477073	1	114	4324	clust10941	1883
48477074	752	87	4145	clust3	71
48477075	1334	318	3877	clust2	89
48477076	264	169	2918	clust21	118
48477077	72	579	2399	clust132	166
48477078	50	219	679	clust201	201
48477079	57	310	0	clust170	0
48477080	6	852	934	clust1580	1580
48477081	293	233	3489	clust18	799
48477082	1	230	4921	clust11265	4287
48477083	2	329	5036	clust3775	4159
48477084	8	313	6022	clust1377	3603
48477085	60	378	8186	clust163	3029
48477086	1	274	9044	clust8846	3860
48477087	1	323	10061	clust16105	5391
48477088	21	419	11359	clust536	4851
48477089	5	232	11337	clust2040	4570
397652777	3	54	9226	clust2733	4831
397652778	1	56	8635	clust11988	5064
397652779	1	38	8016	clust12569	4198
397652780	1	156	7418	clust17984	3003
397652781	228	123	7165	clust28	506
397652782	1334	317	6793	clust2	602
397652783	280	897	5843	clust19	752
397652784	298	236	3129	clust16	996
397652785	7	537	590	clust1414	1486
397652786	7	197	0	clust1559	1559
397652787	301	355	0	clust14	0
397652788	595	230	1771	clust5	5
397652789	1	245	1848	clust5956	2980
397652790	4	307	4220	clust2487	2816
397652791	603	288	4280	clust4	2113
397652792	50	328	5155	clust199	1730
397652793	50	306	6141	clust199	1475
397652794	36	334	8307	clust313	1309
397652795	10	89	8484	clust1145	1288
397652796	88	664	8866	clust100	1156
397652797	88	506	10857	clust100	1050
390948877	1	81	17080	clust7286	5166
390948878	1	82	16975	clust8504	4931
390948879	4	351	16377	clust2266	4484
390948880	34	165	14498	clust331	4801
390948881	1	564	9818	clust13315	5546
390948882	1	215	9278	clust17317	3993
390948883	4	381	7796	clust2587	662
390948884	280	917	2136	clust19	20
390948885	269	517	599	clust20	21
390948886	259	191	27	clust23	23
390948887	301	365	0	clust14	0
390948888	595	268	1900	clust5	5
390948889	298	255	2664	clust16	10
390948890	1	75	4155	clust11596	3872
390948891	1	147	4582	clust18730	7586
390948892	1334	305	5535	clust2	6069
390948893	228	99	5815	clust28	5062
390948894	14	278	8645	clust822	4457
390948895	1	124	9687	clust13351	5568
390948896	1	60	10388	clust14446	6555
390948897	56	327	11444	clust177	5917
218439390	18	494	19222	clust622	4274
218439391	1	358	16737	clust8021	4680
218439392	1	1387	15337	clust7910	4263
218439393	1	101	11177	clust5695	3742
218439394	1	124	10602	clust13921	3416
218439395	1	834	6301	clust6458	1316
218439396	145	323	4881	clust60	30
218439397	280	908	2140	clust19	20
218439398	269	525	533	clust20	21
218439399	259	171	21	clust23	23
218439400	301	480	0	clust14	0
218439401	595	215	2086	clust5	5
218439402	298	219	2732	clust16	10
218439403	1334	303	3750	clust2	7
218439404	228	92	4034	clust28	12
218439405	1	53	9028	clust13719	2754
218439406	4	125	9505	clust2210	2663
